date,adm_level,PCODE,current_rainfall,historical_rainfall_avg,rolling_3_month_avg,r3h_avg,rfq,seasonal_anomaly_score,year,month,deficit
2023-09-11,2,KE003017,10.66,13.0876,191.18799,160.35414,86.57865,118.647156,2023,9,-2.4276
2023-09-21,2,KE003017,11.284,14.326533,178.448,145.73227,84.25722,121.70453,2023,9,-3.042532999999999
2023-10-01,2,KE003017,19.156,17.1664,172.37201,146.0724,108.975746,117.40861,2023,10,1.9895999999999994
2023-10-11,2,KE003017,26.628,22.652933,169.16,151.3368,114.374855,111.40051,2023,10,3.9750669999999992
2023-10-21,2,KE003017,52.32,40.336,191.32,168.6788,126.43374,113.036255,2023,10,11.984000000000002
2023-11-01,2,KE003017,166.896,49.339733,338.98398,203.05507,316.33575,165.33315,2023,11,117.55626699999999
2023-11-11,2,KE003017,82.048,50.0544,402.696,237.8772,158.11269,167.86098,2023,11,31.9936
2023-11-21,2,KE003017,169.788,45.665466,551.664,266.36172,344.9845,205.13725,2023,11,124.122534
2023-12-01,2,KE003017,84.276,41.1812,623.056,293.81027,193.31677,210.18555,2023,12,43.0948
2023-12-11,2,KE003017,61.972,26.867733,674.368,307.5904,210.15616,217.33488,2023,12,35.104267
2023-12-21,2,KE003017,69.696,16.741867,732.77997,310.00574,343.55835,234.2116,2023,12,52.954133
2024-01-01,2,KE003017,4.96,7.1275997,718.584,299.06613,82.12672,237.96928,2024,1,-2.1675997000000002
2024-01-11,2,KE003017,6.032,6.4336,697.988,282.99747,96.48755,244.09518,2024,1,-0.4016000000000002
2024-01-21,2,KE003017,4.64,4.8033333,650.308,251.366,98.33389,255.61423,2024,1,-0.16333330000000057
2024-02-01,2,KE003017,1.804,2.0421333,485.21597,200.56306,96.61845,238.47473,2024,2,-0.2381333000000001
2024-02-11,2,KE003017,1.876,2.7017334,405.044,153.73587,89.2786,258.31842,2024,2,-0.8257334000000003
2024-02-21,2,KE003017,3.6,3.2942667,238.85602,111.1828,103.68608,209.88994,2024,2,0.3057333
2024-03-01,2,KE003017,20.7,16.6984,175.28001,88.9388,118.44192,191.9122,2024,3,4.0016
2024-03-11,2,KE003017,18.532,16.001867,131.84,79.27893,112.04718,162.3656,2024,3,2.5301329999999993
2024-03-21,2,KE003017,32.82,28.682533,94.964,87.78547,112.28372,107.736694,2024,3,4.137467000000001
2024-04-01,2,KE003017,56.348,44.249733,146.35199,124.9076,124.56514,116.50742,2024,4,12.098267
2024-04-11,2,KE003017,48.784,38.576134,189.104,157.05013,123.42536,119.78023,2024,4,10.207865999999996
2024-04-21,2,KE003017,25.624,42.933067,210.08798,195.17987,63.88909,107.447365,2024,4,-17.309067000000002
2024-05-01,2,KE003017,52.632,60.621735,260.916,253.75946,87.82456,102.7657,2024,5,-7.989735000000003
2024-05-11,2,KE003017,10.168,46.0216,269.20798,297.07935,29.728586,90.77349,2024,5,-35.8536
2024-05-21,2,KE003017,33.216,51.431202,298.824,345.21628,67.7214,86.75325,2024,5,-18.215201999999998
2024-06-01,2,KE003017,8.628,25.7732,286.75198,354.29108,44.28529,81.202126,2024,6,-17.1452
2024-06-11,2,KE003017,35.964,23.467867,304.18396,361.75708,143.89558,84.30211,2024,6,12.496133
2024-06-21,2,KE003017,20.224,28.9484,291.588,362.02295,74.300995,80.80911,2024,6,-8.7244
2024-07-01,2,KE003017,13.604,16.826267,248.84402,334.59946,85.23675,74.74806,2024,7,-3.222267000000002
2024-07-11,2,KE003017,13.964,17.388533,214.02402,313.41187,84.70409,68.78639,2024,7,-3.4245329999999985
2024-07-21,2,KE003017,16.044,22.994,204.44402,293.4728,75.173256,70.17189,2024,7,-6.949999999999999
2024-08-01,2,KE003017,14.16,14.963467,165.97202,247.81453,95.97532,67.62745,2024,8,-0.8034669999999995
2024-08-11,2,KE003017,10.188,15.232266,165.992,217.02519,75.068214,77.01469,2024,8,-5.044265999999999
2024-08-21,2,KE003017,13.94,17.180933,146.716,182.77493,85.38865,80.79673,2024,8,-3.240933
2024-09-01,2,KE003017,11.456,13.732667,149.544,170.7344,87.84655,87.9418,2024,9,-2.2766669999999998
2024-09-11,2,KE003017,5.384,13.0876,118.96401,160.35414,57.409496,74.968796,2024,9,-7.7036
2024-09-21,2,KE003017,4.608,14.326533,103.34801,145.73227,49.714035,71.881096,2024,9,-9.718533
2024-10-01,2,KE003017,18.332,17.1664,108.076004,146.0724,105.25841,74.848885,2024,10,1.1656000000000013
2024-10-11,2,KE003017,9.888,22.652933,104.0,151.3368,53.83877,69.72126,2024,10,-12.764933000000001
2024-10-21,2,KE003017,7.32,40.336,95.276,168.6788,27.174871,57.73646,2024,10,-33.016
2024-11-01,2,KE003017,17.036,49.339733,98.15199,203.05507,40.552277,49.579178,2024,11,-32.303733
2024-11-11,2,KE003017,46.4,50.0544,134.36401,237.8772,93.3622,57.380444,2024,11,-3.6544000000000025
2024-11-21,2,KE003017,79.404,45.665466,199.828,266.36172,166.59079,75.48154,2024,11,33.738533999999994
2024-12-01,2,KE003017,60.92,41.1812,249.292,293.81027,142.74208,85.101494,2024,12,19.738800000000005
2024-12-11,2,KE003017,46.096,26.867733,290.004,307.5904,160.33774,94.373985,2024,12,19.228266999999995
2024-12-21,2,KE003017,26.328,16.741867,311.724,310.00574,144.09065,100.54546,2024,12,9.586133
2025-01-01,2,KE003017,3.208,7.1275997,296.6,299.06613,67.680336,99.18896,2025,1,-3.9195997
2025-01-11,2,KE003017,2.704,6.4336,289.41602,282.99747,67.380356,102.228676,2025,1,-3.7296
2025-01-21,2,KE003017,3.252,4.8033333,285.34802,251.366,84.17545,113.25527,2025,1,-1.5513333000000005
2025-02-01,2,KE003017,1.148,2.0421333,269.46005,200.56306,87.303085,133.51624,2025,2,-0.8941333000000002
2025-02-11,2,KE003017,0.996,2.7017334,224.056,153.73587,77.8526,144.3001,2025,2,-1.7057334000000002
2025-02-21,2,KE003017,1.168,3.2942667,145.81998,111.1828,74.364624,129.81265,2025,2,-2.1262667000000004
2025-03-01,2,KE003017,6.328,16.6984,91.228004,88.9388,52.20661,102.43691,2025,3,-10.3704
2025-03-11,2,KE003017,26.58,16.001867,71.71199,79.27893,150.36758,91.02155,2025,3,10.578132999999998
2025-03-21,2,KE003017,37.364,28.682533,82.748,87.78547,125.77438,94.57085,2025,3,8.681466999999998
2025-04-01,2,KE003017,47.968,44.249733,127.507996,124.9076,107.54982,102.00174,2025,4,3.7182670000000044
2025-04-11,2,KE003017,24.6,38.576134,149.404,157.05013,67.92709,95.28164,2025,4,-13.976134000000002
2025-04-21,2,KE003017,42.8,42.933067,188.95201,195.17987,99.72238,96.88887,2025,4,-0.13306700000000404
2025-05-01,2,KE003017,69.996,60.621735,257.8,253.75946,114.28532,101.5615,2025,5,9.374264999999994
2025-05-11,2,KE003017,34.008,46.0216,290.812,297.07935,76.453896,97.92527,2025,5,-12.013599999999997
2025-05-21,2,KE003017,24.604,51.431202,314.24802,345.21628,52.460335,91.15739,2025,5,-26.827202
2025-06-01,2,KE003017,51.268,25.7732,359.18802,354.29108,182.84743,101.362946,2025,6,25.4948
2025-06-11,2,KE003017,23.996,23.467867,356.604,361.75708,101.855194,98.59496,2025,6,0.5281330000000004
2025-06-21,2,KE003017,31.1,28.9484,350.34,362.02295,106.337845,96.81683,2025,6,2.151600000000002
2025-07-01,2,KE003017,10.088,16.826267,312.46002,334.59946,69.127716,93.48072,2025,7,-6.738267000000002
2025-07-11,2,KE003017,12.172,17.388533,300.032,313.41187,76.69998,95.79794,2025,7,-5.216532999999998
2025-07-21,2,KE003017,19.752,22.994,276.98404,293.4728,88.418945,94.475624,2025,7,-3.242000000000001
2025-08-01,2,KE003017,16.46,14.963467,223.448,247.81453,107.49635,90.36189,2025,8,1.4965330000000012
2025-08-11,2,KE003017,16.472,15.232266,205.912,217.02519,106.12751,94.99463,2025,8,1.2397340000000021
2025-08-21,2,KE003017,18.856,17.180933,200.164,182.77493,107.551834,109.2606,2025,8,1.675067000000002
2025-09-01,2,KE003017,12.216,13.732667,161.112,170.7344,91.903625,94.52446,2025,9,-1.516667
2025-09-11,2,KE003017,10.256,13.0876,147.372,160.35414,84.34507,92.14888,2025,9,-2.8316
2025-09-21,2,KE003017,6.564,14.326533,122.836006,145.73227,59.83484,84.809975,2025,9,-7.7625329999999995
2025-10-01,2,KE003017,6.524,17.1664,119.27201,146.0724,51.988594,82.2599,2025,10,-10.642399999999999
2025-10-11,2,KE003017,2.888,22.652933,109.988,151.3368,28.525003,73.55146,2025,10,-19.764933
2025-10-21,2,KE003017,32.704,40.336,122.94,168.6788,83.165695,73.66472,2025,10,-7.631999999999998
2025-11-01,2,KE003017,8.108,49.339733,114.58801,203.05507,24.12231,57.47902,2025,11,-41.231733000000006
2025-11-11,2,KE003017,15.084,50.0544,113.2,237.8772,36.48028,48.66657,2025,11,-34.9704
2025-11-21,2,KE003017,6.768,45.665466,101.11199,266.36172,23.226864,39.103523,2025,11,-38.897466
2025-12-01,2,KE003017,5.788,41.1812,94.684,293.81027,23.360157,33.3603,2025,12,-35.39319999999999
2025-12-11,2,KE003017,24.588,26.867733,109.016,307.5904,92.84626,36.474567,2025,12,-2.2797330000000002
2025-12-21,2,KE003017,10.14,16.741867,112.591995,310.00574,69.63524,37.330112,2025,12,-6.601866999999999
2026-01-01,2,KE003017,2.444,7.1275997,108.51199,299.06613,61.380653,37.331352,2026,1,-4.6835997
2026-01-11,2,KE003017,1.904,6.4336,107.52799,282.99747,60.38344,39.072563,2026,1,-4.5296
2026-01-21,2,KE003017,2.108,4.8033333,76.932,251.366,72.50595,31.958998,2026,1,-2.6953333
2026-02-01,2,KE003017,1.772,2.0421333,70.596,200.56306,96.16404,36.77509,2026,2,-0.27013330000000013
2026-02-11,2,KE003017,2.296,2.7017334,57.808,153.73587,94.73192,39.567616,2026,2,-0.40573340000000035
2026-02-21,2,KE003017,9.78,3.2942667,60.82,111.1828,178.19537,56.652103,2026,2,6.4857333
2026-03-01,2,KE003017,67.176,16.6984,122.20801,88.9388,332.6328,135.41583,2026,3,50.4776
2026-03-11,2,KE003017,46.94,16.001867,144.56,79.27893,247.31133,177.45834,2026,3,30.938132999999997
2026-03-21,2,KE003017,53.388,28.682533,187.808,87.78547,173.348,207.79977,2026,3,24.705467
2026-04-01,2,KE003017,9.256,44.249733,194.62,124.9076,28.946348,153.66307,2026,4,-34.993733
2026-04-11,2,KE003017,25.94,38.576134,218.656,157.05013,71.00217,138.01656,2026,4,-12.636134000000002
2026-04-21,2,KE003017,12.716,42.933067,229.264,195.17987,36.959873,117.02676,2026,4,-30.217067
2026-05-01,2,KE003017,52.548,60.621735,280.04,253.75946,87.69655,110.15636,2026,5,-8.073735
2026-05-11,2,KE003017,17.392,46.0216,295.136,297.07935,43.887295,99.356674,2026,5,-28.6296
2026-05-21,2,KE003017,28.58,51.431202,313.93597,345.21628,59.50609,91.06829,2026,5,-22.851202
2022-01-01,2,KE001003,3.1,7.633333,232.5,303.59668,64.1161,76.961296,2022,1,-4.533333000000001
2022-01-11,2,KE001003,2.8,8.266666,212.6,267.53333,58.793976,79.84345,2022,1,-5.466666000000001
2022-01-21,2,KE001003,5.8,6.2,194.6,225.53667,96.42857,86.58059,2022,1,-0.40000000000000036
2022-02-01,2,KE001003,2.0,2.5933332,188.20001,181.10333,92.18613,103.8133,2022,2,-0.5933332
2022-02-11,2,KE001003,2.4,3.0866666,175.20001,141.31,91.50866,123.163155,2022,2,-0.6866666000000001
2022-02-21,2,KE001003,5.0,3.9033334,158.70001,106.42667,112.31748,146.91278,2022,2,1.0966665999999998
2022-03-01,2,KE001003,4.3,14.7,130.90001,89.56333,47.208122,143.71323,2022,3,-10.399999999999999
2022-03-11,2,KE001003,3.6,17.233334,96.00001,87.11,38.68066,109.651505,2022,3,-13.633334
2022-03-21,2,KE001003,8.4,33.533333,37.4,97.15,34.775085,41.507587,2022,3,-25.133333
2022-04-01,2,KE001003,17.2,59.76,51.5,149.27667,34.280426,36.622517,2022,4,-42.56
2022-04-11,2,KE001003,115.6,59.956665,164.3,200.96666,185.66223,82.19778,2022,4,55.64333499999999
2022-04-21,2,KE001003,24.1,76.84,182.6,271.60666,35.557186,67.821945,2022,4,-52.74
2022-05-01,2,KE001003,189.7,131.64333,370.3,400.65668,142.48775,92.516655,2022,5,58.05667
2022-05-11,2,KE001003,24.6,101.37,392.50003,498.94,27.827394,78.87844,2022,5,-76.77000000000001
2022-05-21,2,KE001003,23.5,89.69333,411.00003,584.73,30.097157,70.540764,2022,5,-66.19333
2022-06-01,2,KE001003,47.0,42.43667,453.7,612.4667,109.61984,74.287415,2022,6,4.5633300000000006
2022-06-11,2,KE001003,21.8,31.02,471.9,626.25336,74.40311,75.54811,2022,6,-9.219999999999999
2022-06-21,2,KE001003,35.7,44.61,499.2,637.33,82.03991,78.495476,2022,6,-8.909999999999997
2022-07-01,2,KE001003,65.1,24.29,547.1,601.86,239.33081,90.9765,2022,7,40.809999999999995
2022-07-11,2,KE001003,89.0,27.943333,520.5,569.8467,285.33847,91.41568,2022,7,61.056667000000004
2022-07-21,2,KE001003,90.1,35.81333,586.5,528.82,233.0121,110.805145,2022,7,54.286669999999994
2022-08-01,2,KE001003,20.8,21.4,417.59998,418.57666,97.72727,99.76942,2022,8,-0.5999999999999979
2022-08-11,2,KE001003,27.2,24.04,420.2,341.24667,110.881546,122.80263,2022,8,3.16
2022-08-21,2,KE001003,32.0,27.526667,428.7,279.08,113.75283,152.66827,2022,8,4.473333
2022-09-01,2,KE001003,15.7,17.113333,397.40002,253.75667,93.60869,155.51292,2022,9,-1.4133330000000015
2022-09-11,2,KE001003,13.9,19.316668,389.5,242.05333,77.724464,159.68211,2022,9,-5.416668
2022-09-21,2,KE001003,10.3,16.563334,364.1,214.00667,70.95378,168.53368,2022,9,-6.263334
2022-10-01,2,KE001003,17.4,39.52,316.4,229.23666,50.31446,137.21165,2022,10,-22.120000000000005
2022-10-11,2,KE001003,11.8,44.93,239.19998,246.22333,33.647106,97.20434,2022,10,-33.129999999999995
2022-10-21,2,KE001003,21.8,54.79333,170.90001,265.20334,44.821053,65.09913,2022,10,-32.99333
2022-11-01,2,KE001003,23.3,45.22333,173.40001,289.02667,56.348312,60.67477,2022,11,-21.923329999999996
2022-11-11,2,KE001003,43.6,43.333332,189.80002,308.32,100.55173,62.17286,2022,11,0.2666680000000028
2022-11-21,2,KE001003,33.9,39.293335,191.69998,320.08667,87.8236,60.506935,2022,11,-5.393335
2022-12-01,2,KE001003,9.0,33.66,185.0,336.63333,36.213142,55.61518,2022,12,-24.659999999999997
2022-12-11,2,KE001003,29.8,20.856667,200.90001,338.17334,134.5881,59.998833,2022,12,8.943332999999999
2022-12-21,2,KE001003,13.2,20.346666,203.8,341.95667,71.80431,60.180428,2022,12,-7.146666
2023-01-01,2,KE001003,6.5,7.633333,192.9,303.59668,91.02902,64.129005,2023,1,-1.1333330000000004
2023-01-11,2,KE001003,3.6,8.266666,184.70001,267.53333,64.82412,69.60617,2023,1,-4.666666000000001
2023-01-21,2,KE001003,7.6,6.2,170.5,225.53667,112.5,76.12672,2023,1,1.3999999999999995
2023-02-01,2,KE001003,1.0,2.5933332,148.20001,181.10333,79.01668,82.31987,2023,2,-1.5933332
2023-02-11,2,KE001003,1.2,3.0866666,105.79999,141.31,76.66942,75.72961,2023,2,-1.8866666
2023-02-21,2,KE001003,2.0,3.9033334,73.899994,106.42667,78.62223,70.8089,2023,2,-1.9033334000000002
2023-03-01,2,KE001003,4.0,14.7,68.899994,89.56333,45.685276,78.14868,2023,3,-10.7
2023-03-11,2,KE001003,19.7,17.233334,58.800003,87.11,111.09445,69.265015,2023,3,2.466666
2023-03-21,2,KE001003,51.2,33.533333,96.8,97.15,145.84775,99.65737,2023,3,17.666667000000004
2023-04-01,2,KE001003,38.1,59.76,128.4,149.27667,66.55343,86.46803,2023,4,-21.659999999999997
2023-04-11,2,KE001003,86.0,59.956665,210.79999,200.96666,140.0934,104.77424,2023,4,26.043335
2023-04-21,2,KE001003,313.2,76.84,516.4,271.60666,388.80746,188.49872,2023,4,236.35999999999999
2023-05-01,2,KE001003,78.1,131.64333,593.5,400.65668,60.81526,147.53856,2023,5,-53.54333
2023-05-11,2,KE001003,30.2,101.37,622.5,498.94,33.092037,124.51879,2023,5,-71.17
2023-05-21,2,KE001003,83.2,89.69333,703.7,584.73,93.14278,120.173645,2023,5,-6.49333
2023-06-01,2,KE001003,38.4,42.43667,738.10004,612.4667,91.4904,120.34658,2023,6,-4.036670000000001
2023-06-11,2,KE001003,21.5,31.02,739.9,626.25336,73.57024,118.003334,2023,6,-9.52
2023-06-21,2,KE001003,37.3,44.61,726.00006,637.33,85.26506,113.804436,2023,6,-7.310000000000002
2023-07-01,2,KE001003,51.2,24.29,739.10004,601.86,191.87436,122.61478,2023,7,26.910000000000004
2023-07-11,2,KE001003,58.0,27.943333,711.10004,569.8467,191.23749,124.57235,2023,7,30.056667
2023-07-21,2,KE001003,61.7,35.81333,459.6,528.82,163.42699,87.03308,2023,7,25.886670000000002
2023-08-01,2,KE001003,23.4,21.4,404.9,418.57666,107.57576,96.77115,2023,8,2.0
2023-08-11,2,KE001003,23.9,24.04,398.6,341.24667,99.5179,116.5643,2023,8,-0.14000000000000057
2023-08-21,2,KE001003,29.6,27.526667,345.0,279.08,106.37427,123.204735,2023,8,2.0733330000000016
2023-09-01,2,KE001003,13.2,17.113333,319.80002,253.75667,82.30329,125.52335,2023,9,-3.9133330000000015
2023-09-11,2,KE001003,12.4,19.316668,310.69998,242.05333,71.55586,127.78617,2023,9,-6.916668
2023-09-21,2,KE001003,8.6,16.563334,282.0,214.00667,63.07003,131.04623,2023,9,-7.9633340000000015
2023-10-01,2,KE001003,49.0,39.52,279.8,229.23666,121.29379,121.58643,2023,10,9.479999999999997
2023-10-11,2,KE001003,23.0,44.93,244.8,246.22333,56.07851,99.43344,2023,10,-21.93
2023-10-21,2,KE001003,80.8,54.79333,263.90002,265.20334,143.49428,99.517654,2023,10,26.00667
2023-11-01,2,KE001003,183.2,45.22333,423.7,289.02667,374.72623,145.8031,2023,11,137.97666999999998
2023-11-11,2,KE001003,276.9,43.333332,676.69995,308.32,583.2414,217.57307,2023,11,233.566668
2023-11-21,2,KE001003,120.8,39.293335,767.89996,320.08667,284.01566,237.75195,2023,11,81.506665
2023-12-01,2,KE001003,70.9,33.66,825.60004,336.63333,196.32697,243.12617,2023,12,37.24000000000001
2023-12-11,2,KE001003,29.3,20.856667,842.5,338.17334,132.65437,246.95973,2023,12,8.443332999999999
2023-12-21,2,KE001003,25.8,20.346666,859.7,341.95667,121.514984,249.22421,2023,12,5.453334000000002
2024-01-01,2,KE001003,3.9,7.633333,814.60004,303.59668,70.44855,265.5894,2024,1,-3.7333330000000005
2024-01-11,2,KE001003,10.4,8.266666,802.00006,267.53333,116.08041,296.1106,2024,1,2.1333339999999996
2024-01-21,2,KE001003,4.3,6.2,725.5,225.53667,83.03572,316.86932,2024,1,-1.9000000000000004
2024-02-01,2,KE001003,2.1,2.5933332,544.4,181.10333,93.50307,295.21234,2024,2,-0.4933331999999999
2024-02-11,2,KE001003,2.2,3.0866666,269.7,141.31,89.03545,187.75204,2024,2,-0.8866665999999999
2024-02-21,2,KE001003,4.4,3.9033334,153.29999,106.42667,105.57842,142.06653,2024,2,0.4966666000000002
2024-03-01,2,KE001003,22.6,14.7,105.0,89.56333,140.10152,116.324165,2024,3,7.900000000000002
2024-03-11,2,KE001003,21.4,17.233334,97.1,87.11,118.74063,110.84572,2024,3,4.166665999999999
2024-03-21,2,KE001003,41.4,33.533333,112.700005,97.15,120.41524,115.22272,2024,3,7.866667
2024-04-01,2,KE001003,71.3,59.76,180.1,149.27667,117.81966,119.97926,2024,4,11.54
2024-04-11,2,KE001003,88.9,59.956665,258.6,200.96666,144.55792,127.98188,2024,4,28.943335000000005
2024-04-21,2,KE001003,91.7,76.84,346.0,271.60666,118.15739,126.895,2024,4,14.86
2024-05-01,2,KE001003,62.7,131.64333,406.60004,400.65668,49.545044,101.46512,2024,5,-68.94332999999999
2024-05-11,2,KE001003,11.7,101.37,416.10004,498.94,15.699916,83.56154,2024,5,-89.67
2024-05-21,2,KE001003,43.8,89.69333,455.5,584.73,51.53478,78.086586,2024,5,-45.893330000000006
2024-06-01,2,KE001003,11.7,42.43667,444.60004,612.4667,35.204834,72.81365,2024,6,-30.73667
2024-06-11,2,KE001003,47.3,31.02,470.5,626.25336,145.19711,75.32633,2024,6,16.279999999999998
2024-06-21,2,KE001003,26.2,44.61,455.30002,637.33,62.89055,71.66098,2024,6,-18.41
2024-07-01,2,KE001003,9.6,24.29,393.6,601.86,49.846363,65.68237,2024,7,-14.69
2024-07-11,2,KE001003,12.9,27.943333,317.6,569.8467,54.335724,56.119312,2024,7,-15.043332999999999
2024-07-21,2,KE001003,13.4,35.81333,239.29999,528.82,45.08331,45.76449,2024,7,-22.413330000000002
2024-08-01,2,KE001003,28.1,21.4,204.7,418.57666,125.378784,49.506977,2024,8,6.700000000000003
2024-08-11,2,KE001003,33.3,24.04,226.3,341.24667,131.88704,66.802086,2024,8,9.259999999999998
2024-08-21,2,KE001003,48.3,27.526667,230.8,279.08,163.86555,83.00479,2024,8,20.773332999999997
2024-09-01,2,KE001003,15.6,17.113333,234.70001,253.75667,93.15647,92.63531,2024,9,-1.5133330000000011
2024-09-11,2,KE001003,7.1,19.316668,194.50002,242.05333,49.76011,80.7518,2024,9,-12.216668
2024-09-21,2,KE001003,4.3,16.563334,172.60002,214.00667,43.12877,81.09343,2024,9,-12.263334
2024-10-01,2,KE001003,23.3,39.52,186.30002,229.23666,63.566936,81.66955,2024,10,-16.220000000000002
2024-10-11,2,KE001003,21.4,44.93,194.80002,246.22333,52.874023,79.53084,2024,10,-23.53
2024-10-21,2,KE001003,20.3,54.79333,201.7,265.20334,42.312412,76.49794,2024,10,-34.49333
2024-11-01,2,KE001003,15.5,45.22333,189.09999,289.02667,40.817684,66.01441,2024,11,-29.723329999999997
2024-11-11,2,KE001003,19.3,43.333332,175.1,308.32,50.275864,57.48117,2024,11,-24.033331999999998
2024-11-21,2,KE001003,75.3,39.293335,202.1,320.08667,181.29138,63.70609,2024,11,36.006665
2024-12-01,2,KE001003,78.6,33.66,265.1,336.63333,216.24417,79.06138,2024,12,44.94
2024-12-11,2,KE001003,51.6,20.856667,309.6,338.17334,218.89906,91.67379,2024,12,30.743333
2024-12-21,2,KE001003,40.0,20.346666,345.30002,341.95667,177.53815,100.96363,2024,12,19.653334
2025-01-01,2,KE001003,3.8,7.633333,325.8,303.59668,69.65699,107.19492,2025,1,-3.8333330000000005
2025-01-11,2,KE001003,3.5,8.266666,307.9,267.53333,64.07036,114.811646,2025,1,-4.766666000000001
2025-01-21,2,KE001003,3.6,6.2,291.2,225.53667,76.78572,128.48282,2025,1,-2.6
2025-02-01,2,KE001003,1.0,2.5933332,276.7,181.10333,79.01668,151.36752,2025,2,-1.5933332
2025-02-11,2,KE001003,1.0,3.0866666,258.4,141.31,74.19621,180.0287,2025,2,-2.0866666
2025-02-21,2,KE001003,1.2,3.9033334,184.3,106.42667,69.63683,169.88751,2025,2,-2.7033334
2025-03-01,2,KE001003,19.5,14.7,125.2,89.56333,124.36547,137.6855,2025,3,4.800000000000001
2025-03-11,2,KE001003,13.3,17.233334,86.9,87.11,82.30884,99.77201,2025,3,-3.9333339999999986
2025-03-21,2,KE001003,38.3,33.533333,85.2,97.15,112.37024,88.30151,2025,3,4.766666999999998
2025-04-01,2,KE001003,36.3,59.76,117.7,149.27667,63.773937,79.53244,2025,4,-23.46
2025-04-11,2,KE001003,22.6,59.956665,136.8,200.96666,42.489864,68.84609,2025,4,-37.356665
2025-04-21,2,KE001003,116.4,76.84,249.6,271.60666,148.33824,92.04406,2025,4,39.56
2025-05-01,2,KE001003,160.5,131.64333,409.1,400.65668,121.11825,102.08139,2025,5,28.85667000000001
2025-05-11,2,KE001003,132.6,101.37,540.7,498.94,129.35979,108.286705,2025,5,31.22999999999999
2025-05-21,2,KE001003,39.2,89.69333,578.7,584.73,46.677,98.97751,2025,5,-50.49333
2025-06-01,2,KE001003,41.4,42.43667,600.60004,612.4667,97.81463,98.07817,2025,6,-1.0366700000000009
2025-06-11,2,KE001003,36.1,31.02,623.4,626.25336,114.10327,99.54799,2025,6,5.080000000000002
2025-06-21,2,KE001003,26.9,44.61,612.0,637.33,64.30155,96.05654,2025,6,-17.71
2025-07-01,2,KE001003,11.0,24.29,586.7,601.86,54.62615,97.5019,2025,7,-13.29
2025-07-11,2,KE001003,13.3,27.943333,577.4,569.8467,55.54993,101.31397,2025,7,-14.643332999999998
2025-07-21,2,KE001003,20.0,35.81333,481.0,528.82,61.254494,91.04192,2025,7,-15.81333
2025-08-01,2,KE001003,13.9,21.4,334.4,418.57666,71.590904,80.127174,2025,8,-7.499999999999998
2025-08-11,2,KE001003,18.9,24.04,220.7,341.24667,82.30027,65.184746,2025,8,-5.140000000000001
2025-08-21,2,KE001003,25.0,27.526667,206.49998,279.08,92.23202,74.45086,2025,8,-2.5266669999999998
2025-09-01,2,KE001003,17.4,17.113333,182.5,253.75667,101.29636,72.46191,2025,9,0.2866669999999978
2025-09-11,2,KE001003,15.3,19.316668,161.7,242.05333,83.48183,67.4753,2025,9,-4.016667999999999
2025-09-21,2,KE001003,6.9,16.563334,141.7,214.00667,55.18627,66.98426,2025,9,-9.663334
2025-10-01,2,KE001003,22.2,39.52,152.9,229.23666,61.096138,67.41045,2025,10,-17.320000000000004
2025-10-11,2,KE001003,8.8,44.93,148.40001,246.22333,27.638695,61.06121,2025,10,-36.129999999999995
2025-10-21,2,KE001003,60.1,54.79333,188.5,265.20334,108.875015,71.61273,2025,10,5.306670000000004
2025-11-01,2,KE001003,8.6,45.22333,183.20001,289.02667,27.079048,64.0078,2025,11,-36.623329999999996
2025-11-11,2,KE001003,12.0,43.333332,176.30002,308.32,35.172417,57.86417,2025,11,-31.333332
2025-11-21,2,KE001003,6.0,39.293335,157.30002,320.08667,24.834436,49.925156,2025,11,-33.293335
2025-12-01,2,KE001003,7.2,33.66,147.09999,336.63333,31.557163,44.521416,2025,12,-26.459999999999997
2025-12-11,2,KE001003,13.7,20.856667,145.5,338.17334,72.32178,43.85539,2025,12,-7.156667000000002
2025-12-21,2,KE001003,7.7,20.346666,146.29999,341.95667,50.10521,43.607746,2025,12,-12.646666
2026-01-01,2,KE001003,2.8,7.633333,126.899994,303.59668,61.74143,42.74187,2026,1,-4.8333330000000005
2026-01-11,2,KE001003,1.9,8.266666,119.99999,267.53333,52.01005,45.865948,2026,1,-6.366666
2026-01-21,2,KE001003,2.0,6.2,61.9,225.53667,62.5,29.019245,2026,1,-4.2
2026-02-01,2,KE001003,1.2,2.5933332,54.500004,181.10333,81.650566,31.971487,2026,2,-1.3933332
2026-02-11,2,KE001003,2.3,3.0866666,44.8,141.31,90.272064,34.03732,2026,2,-0.7866666000000002
2026-02-21,2,KE001003,12.1,3.9033334,50.9,106.42667,192.0629,50.167526,2026,2,8.1966666
2026-03-01,2,KE001003,57.6,14.7,101.299995,89.56333,317.76648,112.41143,2026,3,42.900000000000006
2026-03-11,2,KE001003,47.5,17.233334,135.1,87.11,236.13193,152.10075,2026,3,30.266666
2026-03-21,2,KE001003,61.6,33.533333,189.0,97.15,172.83737,189.9168,2026,3,28.066667000000002
2026-04-01,2,KE001003,34.2,59.76,220.4,149.27667,60.5312,146.10115,2026,4,-25.559999999999995
2026-04-11,2,KE001003,56.0,59.956665,274.5,200.96666,93.90876,135.70157,2026,4,-3.956665000000001
2026-04-21,2,KE001003,33.5,76.84,306.0,271.60666,47.043015,112.43403,2026,4,-43.34
